text,label
"Four held after #39;sting #39; uncovers alleged dirty bomb conspiracy. Four men have been arrested on suspicion of terrorist offences following a sting operation organised by a Sunday newspaper, police said last night.",World
Bangladeshi politicians attacked. A former president and former foreign minister of Bangladesh are attacked in the north of the country.,World
"Iran wont consider long-term uranium-enrichment halt: Official. HAMBURG, GERMANY - Iran is not prepared to negotiate with the European Union over a long-term suspension of its uranium enrichment, the head of Irans nuclear energy agency said in an interview published on Thursday.",World
"2 telltale signs that show it #39;s time to dump a stock. The last time I looked, shares of discount retailer 99 Cents Only were trading at $14 or so, down around 60 percent from their summer 2003 mid- $30 trading range.",Business
Campaigns Spending Little on Web Ads. The presidential ad war online is beginning to look more like a skirmish.,Sci_Tech
Mozilla tries to emulate Firefox success with email client.. Mozilla the company behind the overnight success Firefox 1.0 has launched an email client to go up against Microsofts Outlook Express email client.,Sci_Tech
"City lawyer still reviewing facts of Anthony drug case. The city #39;s attorney said Friday he hasn #39;t decided whether to drop a marijuana possession charge against Denver Nuggets star Carmelo Anthony, even though a friend of the player #39;s said the drugs found in Anthony #39;s backpack belonged to him.",Sports
"Stocks Slump on Higher Oil, Fannie Mae. NEW YORK (Reuters) - Stocks fell sharply on Wednesday after oil prices jumped more than a dollar and a U.S. government review questioned home finance company Fannie Mae's &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=FNM.N target=/stocks/quickinfo/fullquote""&gt;FNM.N&lt;/A&gt; accounting methods.",Business
"Mercury Interactive unveils a tool to let users, not just IT, test applications. In an effort to reduce the cycle time between application design and testing and when the application is put into production, Mercury Interactive introduced this week Mercury Business Process Testing. The application will be part of the Mercury Quality Center suite of applications.",Sci_Tech
"Soccer: Honduran midfielder named MLS Most Valuable Player. CARSON, United States : MetroStars midfielder Amado Guevara was named Major League Soccer Most Valuable Player, the seventh player from outside the United States to win the US league #39;s top solo honor.",Sports
"N Koreans storm Beijing mission. About 40 people, thought to be North Koreans, are reported to have stormed the Canadian Embassy in Beijing in an apparent attempt to win asylum.",World
'Me-too' prescription drugs win support in Tufts study. An independent academic center at Tufts University said yesterday that critics who blast the American pharmaceutical industry for developing quot;me-too quot; prescription drugs are wrong.,Business
"ASEAN eyes European model. Vientiane (AsiaNews/Agencies) - This morning the Conference of the Association of South-East Asian Nations (ASEAN) opened in Vientiane, Laos.",World
Coming Soon: Mobile TV. Cell phone manufacturers are teaming up to bring mobile television to your handset.,Business
Chinese Olympians Sing as Beijing Lures HK Voters. HONG KONG (Reuters) - Beijing grabbed Hong Kong headlines on Wednesday with its Olympians singing and dancing into the hearts of residents days before legislative elections in which pro-democracy politicians could make gains over pro-China rivals.,World
"Dell Unveils Inexpensive Projector. New 2300MP digital model offers high brightness and resolution, at a low price.",Sci_Tech
"Rockets Hit Downtown Baghdad Sheraton. BAGHDAD, Iraq Oct. 7, 2004 - Rockets struck a Baghdad hotel housing foreign contractors and journalists late Thursday, drawing return fire and underscoring the precarious security in the heart of the Iraqi capital.",World
Putin questions Iraqi poll plan. Russian leader Vladimir Putin voices doubts over plans to hold elections in Iraq next month.,World
Mid-East summit agreed as peace efforts pay off. THE depth and scale of the covert diplomatic manoeuvring to resolve the Israeli-Palestinian conflict was dramatically illuminated yesterday when Egyptian government officials confirmed their involvement in talks leading up to a mid-year peace conference,World
"28 Identity Theft Suspects Arrested in Transatlantic Sting. Law enforcement authorities on both sides of the Atlantic have arrested 28 people on suspicion of operating Web sites that were allegedly designed to steal, sell and forge credit cards and identification documents.",Sci_Tech
A Giant collapse Crushing loss to LA in ninth inning dims playoff &lt;b&gt;...&lt;/b&gt;. Los Angeles - -- JT Snow never turned to see Steve Finley #39;s grand slam land softly in the right-field pavilion. He just lowered his head and jogged off the field.,Sports
Former Costa Rican President Ordered Held (AP). AP - A court on Friday ordered that former President Rafael Calderon be jailed for nine months as investigators probe corruption allegations.,World
"Arsonists Set Fire to Parisian Jewish Soup Kitchen. PARIS (Reuters) - Arsonists set fire to a Jewish soup kitchen in central Paris early on Sunday morning and daubed Nazi symbols on the building, police said, in the latest anti-Semitic act in France.",World
Haiti Ex-Soldiers Seize Aristide #39;s Old Compound. Some 100 former soldiers who helped lead a revolt against ousted Haitian President Jean-Bertrand Aristide seized his abandoned residence on Wednesday and said they would make it their headquarters.,World
"Experiment confirms existence of new electronic state in &lt;b&gt;...&lt;/b&gt;. The existence of a new electronic state in superconductors, materials that can carry an electric current without resistance, has been confirmed experimentally according to research to be published in the 12 November 2004 issue of the journal Science by a",Sci_Tech
"Administration Shifts On Global Warming. A Bush administration report suggests that evidence of global warming has begun to affect animal and plant populations in visible ways, and that rising temperatures in North America are due in part to human activity.",Sci_Tech
EU ministers fail to resolve issue of transit camps. FLORENCE: Interior ministers from France and Spain on Monday shot down a German proposal to set up transit camps in North Africa to process asylum seekers before they reach Europe.,World
"U.S., Australia Women to Face Off Again (AP). AP - At first glance, it would seem to be the perfect matchup #151; a dream draw, if you will. All the United States has to do to claim a third straight gold medal in women's basketball on Saturday is beat Australia, which is 0-12 against U.S. teams in the Olympics and world championships.",Sports
"Chief British Scientist Says Act Now on Carbon Dioxide. The world faces a surge in extreme weather events because of global warming and governments must act immediately to avert disaster, Britain #39;s chief scientist said on Tuesday.",Sci_Tech
"Wilkinson named as England captain. Flyhalf Jonny Wilkinson, who kicked the winning drop goal in last November #39;s World Cup final against Australia, has been named as England captain.",Sports
"Summit attracts top tech leaders. A host of high-tech big wheels, from information technology leaders to inventors and visionaries from across the region, are slated to converge for a summit in Portsmouth on Oct. 14 and 15.",Business
"Intel to throttle power by enhancing silicon. Intel will try to further cut power consumption in its next generation of chips by using improved strained silicon, along with transistors that block power to other circuits, and other added features.",Business
Minding the Search Engine Business. The UK specific version of Froogle features prices in UK Pounds and AdWords ads from British merchants. The company said it hoped the launch would offer a better online shopping experience both today and during the upcoming holidays.,Sci_Tech
Musharraf Ally Sworn in As Pakistan PM. Pakistan #39;s economic czar Shaukat Aziz was sworn in as prime minister Saturday and said his government #39;s greatest challenge would be combatting terrorism and maintaining law and order.,World
"Car bomb kills six in Baghdad in latest attack on Iraq #39;s police &lt;b&gt;...&lt;/b&gt;. A car bomb exploded near a police patrol in Baghdad #39;s fashionable Jadiriyah district, killing at six people, including three police officers, and wounding 26 others.",World
"Virgin Mary sandwich?. This image of a cheese sandwich was taken from the www.ebay.com Web site. Sandwich owner Diana Duyser, of Hollywood, put the sandwich up for sale last week, drawing bids as high as $22,000 before eBay pulled the item Sunday night.",Sci_Tech
